dry_run,section,title,url,page_type,action
False,topic_removal,Space Is a Human Domain (discussing governance challenges with Esther Brimmer and Jessica West),https://www.cigionline.org/pp/space-is-a-human-domain-discussing-governance-challenges-with-esther-brimmer-and-jessica-west/,MultimediaPage,"removed ""Space Governance""; page now has no topics left"
False,topic_removal,Space Law Explained,https://www.cigionline.org/multimedia/space-law-explained/,MultimediaPage,"removed ""Space Governance""; page now has no topics left"
False,topic_removal,Space Security and Emerging Technologies: From Principles to Practice,https://www.cigionline.org/events/space-security-and-emerging-technologies-from-principles-to-practice/,EventPage,"removed ""Space Governance"""
False,topic_removal,Space Security in Geneva: Between Constraint and Convergence,https://www.cigionline.org/articles/space-security-in-geneva-between-constraint-and-convergence/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,Strengthening Planetary Protection Policies in the Second Space Age,https://www.cigionline.org/articles/strengthening-planetary-protection-policies-second-space-age/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,The Cyber Counterspace Threat: Coming Out of the Shadows,https://www.cigionline.org/articles/the-cyber-counterspace-threat-coming-out-of-the-shadows/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,The Cyber Phantom Menace to Space Security,https://www.cigionline.org/articles/the-cyber-phantom-menace-to-space-security/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,The First Space-Cyber War and the Need for New Regimes and Policies,https://www.cigionline.org/publications/the-first-space-cyber-war-and-the-need-for-new-regimes-and-policies/,PublicationPage,"removed ""Space Governance"""
False,topic_removal,The Five Eyes and Space: A New Frontier for an Old Intelligence Alliance,https://www.cigionline.org/articles/the-five-eyes-and-space-a-new-frontier-for-an-old-intelligence-alliance/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,The Growth of the Space Economy and New Cyber Vulnerabilities,https://www.cigionline.org/articles/the-growth-of-the-space-economy-and-new-cyber-vulnerabilities/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,The Human Role in Cybersecurity Vulnerabilities,https://www.cigionline.org/multimedia/the-human-role-in-cybersecurity-vulnerabilities/,MultimediaPage,"removed ""Space Governance"""
False,topic_removal,The Importance of Satellites to Life on Earth,https://www.cigionline.org/multimedia/the-importance-of-satellites-to-life-on-earth/,MultimediaPage,"removed ""Space Governance"""
False,topic_removal,The Mega Disruption: Satellite Constellations and Space-based Internet,https://www.cigionline.org/articles/mega-disruption-satellite-constellations-and-space-based-internet/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,The Rush into Space Is Producing a Perilous Legal Fragmentation,https://www.cigionline.org/articles/the-rush-into-space-is-producing-a-perilous-legal-fragmentation/,ArticlePage,"removed ""Space Governance""; page now has no topics left"
False,topic_removal,The Strategic Military Importance of the Space Domain,https://www.cigionline.org/multimedia/the-strategic-military-importance-of-the-space-domain/,MultimediaPage,"removed ""Space Governance"""
False,topic_removal,The Ungoverned Space of US Space-Cyber Governance,https://www.cigionline.org/articles/the-ungoverned-space-of-us-space-cyber-governance/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,Threat Inflation: What We’re Getting Wrong about the Spy Balloon,https://www.cigionline.org/articles/threat-inflation-what-were-getting-wrong-about-the-spy-balloon/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,Top Reads of 2022,https://www.cigionline.org/articles/top-reads-of-2022/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,Undercover Infrastructure: Dual-Use Arctic Satellite Ground Stations,https://www.cigionline.org/publications/undercover-infrastructure-dual-use-arctic-satellite-ground-stations/,PublicationPage,"removed ""Space Governance"""
False,topic_removal,"Until Now, Humans Have Been Lucky in Space — It Won’t Last Forever",https://www.cigionline.org/articles/until-now-humans-have-been-lucky-in-space-it-wont-last-forever/,ArticlePage,"removed ""Space Governance""; page now has no topics left"
False,topic_removal,Using AI for Better Space Governance,https://www.cigionline.org/publications/using-ai-for-better-space-governance/,PublicationPage,"removed ""Space Governance"""
False,topic_removal,Variable Geometry in Orbit: Canada’s Middle‑Power Moment in Space,https://www.cigionline.org/articles/variable-geometry-in-orbit-canadas-middlepower-moment-in-space/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,Walking with Grandmother Moon: Advancing UNDRIP in Space Governance,https://www.cigionline.org/publications/walking-with-grandmother-moon-advancing-undrip-in-space-governance/,PublicationPage,"removed ""Space Governance""; page now has no topics left"
False,topic_removal,Where Outer Space Meets Cyberspace: A Human-Centric Look at Space Security,https://www.cigionline.org/articles/where-outer-space-meets-cyberspace-a-human-centric-look-at-space-security/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,"Who Owns Outer Space, and Everything in It?",https://www.cigionline.org/articles/who-owns-outer-space-and-everything-in-it/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,World Space Week: Looking at a Global Plan to Monitor Emissions Using Satellite Technology,https://www.cigionline.org/articles/world-space-week-looking-global-plan-monitor-emissions-using-satellite-technology/,ArticlePage,"removed ""Space Governance""; page now has no topics left"
False,competition_suggestion_retag,Are Canada's competition laws outdated? Some say it's time for change,https://www.cigionline.org/articles/are-canadas-competition-laws-outdated-some-say-its-time-for-change/,ArticlePage,"added ""Digital Economy"" after removing ""Competition"""
False,competition_suggestion_retag,Canadian Productivity Lecture Series Aims to Address Declining Standard of Living,https://www.cigionline.org/articles/canadian-productivity-lecture-series-aims-to-address-declining-standard-of-living/,ArticlePage,"added ""Emerging Technologies"" after removing ""Competition"""
False,competition_suggestion_retag,Canadians Deserve Laws That Better Protect Competition,https://www.cigionline.org/articles/canadians-deserve-laws-that-better-protect-competition/,ArticlePage,"added ""Digital Economy"" after removing ""Competition"""
False,competition_suggestion_retag,Competing Ideas: Canada’s Competition Reform Conversation,https://www.cigionline.org/publications/competing-ideas-canadas-competition-reform-conversation/,PublicationPage,"added ""Digital Economy"" after removing ""Competition"""
False,competition_suggestion_retag,Competing Ideas: Canada’s Competition Reform Conversation,https://www.cigionline.org/multimedia/competing-ideas-canadas-competition-reform-conversation/,MultimediaPage,"added ""Digital Economy"" after removing ""Competition"""
False,competition_suggestion_retag,Competition Bureau remains firm in its decision to challenge proposed Rogers-Shaw merger,https://www.cigionline.org/articles/competition-bureau-remains-firm-in-its-decision-to-challenge-proposed-rogers-shaw-merger/,ArticlePage,"added ""Digital Economy"" after removing ""Competition"""
False,competition_suggestion_retag,Competition Policy Explained,https://www.cigionline.org/multimedia/competition-policy-explained/,MultimediaPage,"added ""Digital Economy"" after removing ""Competition"""
False,competition_suggestion_retag,From Brain Drain to Brain Gain: How India Can Outflank the US in AI,https://www.cigionline.org/articles/from-brain-drain-to-brain-gain-how-india-can-outflank-the-us-in-ai/,ArticlePage,"added ""Artificial Intelligence"" after removing ""Competition"""
False,competition_suggestion_retag,Is Competition Tribunal’s Decision on Rogers-Shaw on a Collision Course with the CRTC?,https://www.cigionline.org/articles/is-competition-tribunals-decision-on-rogers-shaw-on-a-collision-course-with-the-crtc/,ArticlePage,"added ""Digital Economy"" after removing ""Competition"""
False,competition_suggestion_retag,Ottawa Rejects Part of Rogers-Shaw Deal,https://www.cigionline.org/articles/ottawa-rejects-part-of-rogers-shaw-deal/,ArticlePage,"added ""Digital Economy"" after removing ""Competition"""
False,competition_suggestion_retag,Proposed Amendments to Canada’s Competition Act Should Go Further,https://www.cigionline.org/articles/proposed-amendments-to-canadas-competition-act-should-go-further/,ArticlePage,"added ""Digital Economy"" after removing ""Competition"""
False,competition_suggestion_retag,The Canadian business playing field isn’t as fair as you think,https://www.cigionline.org/articles/features-from-pivot-magazine-the-canadian-business-playing-field-isnt-as-fair-as-you-think/,ArticlePage,"added ""Digital Economy"" after removing ""Competition"""
False,competition_suggestion_retag,"The Canadian Standard of Living, Productivity and Innovation Lecture Series",https://www.cigionline.org/multimedia/the-canadian-standard-of-living-productivity-and-innovation-lecture-series/,MultimediaPage,"added ""Emerging Technologies"" after removing ""Competition"""
False,competition_suggestion_retag,The Competition Cage Match (Vass Bednar and Denise Hearn weigh in),https://www.cigionline.org/pp/the-competition-cage-match-vass-bednar-and-denise-hearn-weigh-in/,MultimediaPage,"added ""Digital Economy"" after removing ""Competition"""
False,competition_suggestion_retag,The DOJ’s Action against Google’s Monopoly Is Long Overdue,https://www.cigionline.org/articles/the-dojs-action-against-googles-monopoly-is-long-overdue/,ArticlePage,"added ""Platform Governance"" after removing ""Competition"""
False,competition_suggestion_retag,The Next Battleground for the Rogers-Shaw Merger Will Be the CRTC,https://www.cigionline.org/articles/the-next-battleground-for-the-rogers-shaw-merger-will-be-the-crtc/,ArticlePage,"added ""Digital Economy"" after removing ""Competition"""
False,competition_suggestion_retag,What Is the Competition Bureau’s Vision for the Future of Competition Policy?,https://www.cigionline.org/articles/what-is-the-competition-bureaus-vision-for-the-future-of-competition-policy/,ArticlePage,"added ""Digital Economy"" after removing ""Competition"""
False,competition_suggestion_retag,What’s Ahead for Canada’s Telecom Policy After Rogers-Shaw?,https://www.cigionline.org/articles/whats-ahead-for-canadas-telecom-policy-after-rogers-shaw/,ArticlePage,"added ""Digital Economy"" after removing ""Competition"""
False,competition_suggestion_retag,"Why Canada’s Housing Crisis Is a Productivity Crisis, Too",https://www.cigionline.org/articles/why-canadas-housing-crisis-is-a-productivity-crisis-too/,ArticlePage,"added ""Digital Economy"" after removing ""Competition"""
False,project_topic_tagging,AI and Trade: The WTO’s Thoughtful but Incomplete Assessment,https://www.cigionline.org/publications/ai-and-trade-the-wtos-thoughtful-but-incomplete-assessment/,PublicationPage,"added ""India, China and Africa"""
False,project_topic_tagging,Cross-Border Data Transfer Regimes: Current Landscape and Outlook Ahead,https://www.cigionline.org/publications/cross-border-data-transfer-regimes-current-landscape-and-outlook-ahead/,PublicationPage,"added ""India, China and Africa"""
